2
142 80
1.44996	-1	1.00077	0.801822	0
1.47518	-1	0.989204	0.820711	0
1.5004	-1	0.976991	0.83912	0
1.52561	-1	0.96417	0.857011	0
1.55083	-1	0.95078	0.874349	0
1.57605	-1	0.936865	0.891099	0
1.60126	-1	0.922476	0.907226	0
1.62648	-1	0.907669	0.922697	0
1.6517	-1	0.892505	0.937482	0
1.67691	-1	0.877054	0.951552	0
1.70213	-1	0.861389	0.964883	0
1.72735	-1	0.845591	0.977454	0
1.75256	-1	0.829743	0.989251	0
1.77778	-1	0.813932	1.00026	0
-1.77778	-0.974684	0.186854	0.997769	0
-1.75256	-0.974684	0.171127	0.986583	0
-1.72735	-0.974684	0.155382	0.974613	0
-1.70213	-0.974684	0.139706	0.961872	0
-1.67691	-0.974684	0.124184	0.948377	0
-1.6517	-0.974684	0.108896	0.93415	0
-1.62648	-0.974684	0.0939149	0.919219	0
-1.60126	-0.974684	0.0793083	0.903613	0
-1.57605	-0.974684	0.0651377	0.887365	0
-1.55083	-0.974684	0.0514578	0.870509	0
-1.52561	-0.974684	0.0383174	0.853082	0
-1.5004	-0.974684	0.0257599	0.835119	0
-1.47518	-0.974684	0.0138228	0.816657	0
-1.44996	-0.974684	0.00253913	0.797735	0
-1.42475	-0.974684	-0.00806261	0.778388	0
-1.39953	-0.974684	-0.017958	0.758654	0
-1.37431	-0.974684	-0.0271263	0.738569	0
-1.3491	-0.974684	-0.0355498	0.718169	0
-1.32388	-0.974684	-0.0432142	0.69749	0
-1.29866	-0.974684	-0.0501073	0.676566	0
-1.27345	-0.974684	-0.0562196	0.655432	0
-1.24823	-0.974684	-0.0615438	0.63412	0
-1.22301	-0.974684	-0.0660743	0.612665	0
-1.1978	-0.974684	-0.0698074	0.591099	0
-1.17258	-0.974684	-0.0727412	0.569452	0
-1.14736	-0.974684	-0.0748748	0.547757	0
-1.12214	-0.974684	-0.0762091	0.526043	0
-1.09693	-0.974684	-0.0767461	0.504342	0
-1.07171	-0.974684	-0.0764889	0.482681	0
-1.04649	-0.974684	-0.0754417	0.46109	0
-1.02128	-0.974684	-0.0736099	0.439598	0
-0.996061	-0.974684	-0.0709996	0.418232	0
-0.970844	-0.974684	-0.0676181	0.397019	0
-0.945628	-0.974684	-0.0634734	0.375986	0
-0.920411	-0.974684	-0.0585743	0.355159	0
-0.895194	-0.974684	-0.0529306	0.334564	0
-0.869977	-0.974684	-0.0465527	0.314226	0
-0.844761	-0.974684	-0.0394518	0.29417	0
-0.819544	-0.974684	-0.03164	0.27442	0
-0.794327	-0.974684	-0.0231299	0.255	0
-0.76911	-0.974684	-0.0139349	0.235933	0
-0.743894	-0.974684	-0.00406911	0.217242	0
-0.718677	-0.974684	0.00645278	0.198948	0
-0.69346	-0.974684	0.0176154	0.181073	0
-0.668244	-0.974684	0.0294026	0.163639	0
-0.643027	-0.974684	0.0417979	0.146665	0
-0.61781	-0.974684	0.0547838	0.130173	0
-0.592593	-0.974684	0.0683427	0.11418	0
-0.567377	-0.974684	0.082456	0.0987057	0
-0.54216	-0.974684	0.0971046	0.0837684	0
-0.516943	-0.974684	0.112269	0.0693854	0
-0.491726	-0.974684	0.127929	0.0555733	0
-0.46651	-0.974684	0.144065	0.0423484	0
-0.441293	-0.974684	0.160654	0.0297262	0
-0.416076	-0.974684	0.177676	0.0177213	0
-0.390859	-0.974684	0.195108	0.00634781	0
-0.365643	-0.974684	0.212927	-0.00438097	0
-0.340426	-0.974684	0.231112	-0.0144525	0
-0.315209	-0.974684	0.249638	-0.0238549	0
-0.289992	-0.974684	0.268482	-0.0325772	0
-0.264776	-0.974684	0.287619	-0.0406092	0
-0.239559	-0.974684	0.307026	-0.0479414	0
-0.214342	-0.974684	0.326677	-0.0545652	0
-0.189126	-0.974684	0.346548	-0.0604729	0
-0.163909	-0.974684	0.366613	-0.0656574	0
-0.138692	-0.974684	0.386847	-0.0701127	0
-0.113475	-0.974684	0.407225	-0.0738334	0
-0.0882586	-0.974684	0.427719	-0.0768154	0
-0.0630418	-0.974684	0.448305	-0.0790549	0
